GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "96000","Southwest",6,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing ","Millions of current dollars",4243.0,4681.9,5515.6,5404.3,5094.1,5489.3,5076.5,5680.9,6674.4,7087.0,7180.6,6446.0,5198.1,4875.4,4734.8,5353.2,6262.1,7117.7,7623.6,7817.8,8284.8,7820.0,8295.4,8503.4,9481.3,10088.8,10798.2
 "96000","Southwest",6,SAGDP2N,16,"331","    Primary metal manufacturing ","Millions of current dollars",2594.3,2693.3,2388.9,2741.6,2812.1,2492.9,2473.5,4165.6,3534.3,4758.0,5139.5,5625.5,3828.7,4105.6,5552.3,5481.0,5160.2,5265.4,4802.7,3912.5,3987.9,4482.3,4580.3,4594.8,6394.2,7730.3,7841.4
 "96000","Southwest",6,SAGDP2N,17,"332","    Fabricated metal product manufacturing ","Millions of current dollars",10166.3,11078.6,10458.0,11122.3,11088.8,10742.0,10114.7,10736.5,12471.1,14038.8,15958.5,16359.6,14127.9,13799.4,16119.7,18663.8,18578.5,19355.3,17683.7,15766.4,16573.1,18987.5,19667.6,17825.6,17677.2,21764.8,24734.7
 "96000","Southwest",6,SAGDP2N,18,"333","    Machinery manufacturing ","Millions of current dollars",8629.4,8963.2,8738.7,10195.2,9704.9,8533.8,8739.6,11997.8,13996.8,16354.1,19582.8,19683.8,16600.6,18679.2,22613.9,24016.3,25200.4,25518.8,18771.9,16332.3,19099.9,22134.1,21944.6,18229.1,18178.3,21109.1,25385.3
 "96000","Southwest",6,SAGDP2N,19,"334","    Computer and electronic product manufacturing ","Millions of current dollars",44537.1,43165.7,37440.8,39196.2,29613.7,33772.9,38625.4,44286.8,40138.5,46971.5,38422.9,41536.6,38556.3,42064.0,42670.2,35604.5,33536.6,33589.3,36933.9,36531.5,31185.3,32868.4,33432.5,35861.9,38515.6,39798.9,40782.2
 "96000","Southwest",6,SAGDP2N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Millions of current dollars",2096.8,2028.8,2147.5,2240.2,2100.8,2268.3,2260.4,1974.1,2239.5,2901.9,2814.1,3294.3,3122.0,3110.1,2722.9,2847.6,3151.4,3085.0,3418.3,2999.9,3349.4,4041.8,4161.6,3570.0,3921.1,4832.3,5740.6
 "96000","Southwest",6,SAGDP2N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Millions of current dollars",5600.0,6122.1,6745.7,7676.9,7081.7,7386.1,7681.1,6247.3,6173.3,7421.6,6978.3,5381.5,2850.9,5857.9,8334.4,9154.7,10666.3,11767.4,14577.3,15158.1,16906.5,17845.7,16536.4,13233.2,13245.3,15022.8,16977.6
 "96000","Southwest",6,SAGDP2N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Millions of current dollars",6694.1,7177.1,9490.4,8123.0,10527.5,7680.7,7863.3,7870.7,10341.5,9405.4,13576.3,14871.0,16369.4,14136.0,15272.9,17478.8,18964.1,19186.7,17075.0,20555.5,22308.3,25406.3,26190.7,24460.2,25613.4,25708.1,31608.7
 "96000","Southwest",6,SAGDP2N,23,"337","    Furniture and related product manufacturing ","Millions of current dollars",1641.9,1791.1,1985.6,2040.5,1977.2,1926.6,1849.0,1897.9,2133.1,2475.6,2227.7,1858.5,1749.3,1930.5,1854.8,1577.1,1718.8,1696.0,1911.6,1914.6,1954.5,2199.2,2271.7,2655.4,2573.2,2807.4,2844.0
 "96000","Southwest",6,SAGDP2N,24,"339","    Miscellaneous manufacturing ","Millions of current dollars",3487.4,3359.2,3080.1,3477.5,3193.8,3678.1,3656.5,3935.4,3847.6,4064.9,4809.9,4610.8,4747.8,4665.8,4511.7,4622.2,4839.4,4791.7,4527.2,4936.3,5347.7,5815.8,5827.9,6185.4,6905.8,7632.4,8733.8
 "96000","Southwest",6,SAGDP2N,25,"311-316,322-326","   Nondurable goods manufacturing ","Millions of current dollars",56339.4,55794.2,55271.8,54357.8,60653.4,57486.3,63164.1,84642.4,84599.4,96528.4,109496.9,89048.7,88404.7,104556.4,123725.7,124691.2,131637.8,107072.9,118770.4,103444.2,113150.9,140195.3,122818.1,101242.3,136263.0,177871.1,182866.3
 "96000","Southwest",6,SAGDP2N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Millions of current dollars",9126.3,9516.1,10879.2,11020.7,11499.4,12533.8,13076.7,13388.7,13373.7,14697.4,14143.7,14626.3,16614.8,14748.5,14006.9,14171.3,15199.6,16023.2,19172.0,19132.4,19377.8,20076.9,21093.9,22541.6,24846.9,24368.6,28101.9
 "96000","Southwest",6,SAGDP2N,27,"313-314","    Textile mills and textile product mills ","Millions of current dollars",618.8,594.0,593.6,649.6,581.8,642.3,491.2,571.3,587.1,569.6,540.2,533.1,505.9,482.5,499.3,548.4,574.1,764.2,736.0,693.7,590.9,549.1,600.3,564.8,656.6,724.8,732.3
 "96000","Southwest",6,SAGDP2N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Millions of current dollars",2230.3,2111.2,2168.1,2053.2,1850.1,1669.7,1137.6,850.1,807.7,644.3,720.6,740.0,464.5,492.4,515.3,537.4,581.0,510.9,539.2,536.0,523.5,555.8,636.2,608.0,782.8,923.2,930.1
 "96000","Southwest",6,SAGDP2N,29,"322","    Paper manufacturing ","Millions of current dollars",3169.0,3777.0,3829.8,3974.1,3327.5,3220.4,2925.5,3141.7,2964.6,3029.3,2970.1,2657.2,3382.2,3204.3,3079.1,2872.3,3144.3,3113.8,3234.9,3255.3,3621.3,4071.8,3988.6,4754.8,4420.9,5108.0,5572.5
 "96000","Southwest",6,SAGDP2N,30,"323","    Printing and related support activities ","Millions of current dollars",2649.4,2802.9,3141.2,3204.6,3227.4,2911.6,2887.9,2890.5,3072.6,3269.3,3211.4,3004.0,2725.6,2780.6,2676.5,2832.8,2730.1,2665.7,2727.3,2649.9,2819.4,2853.0,2781.9,2665.7,2930.5,3197.9,3378.0
 "96000","Southwest",6,SAGDP2N,31,"324","    Petroleum and coal products manufacturing ","Millions of current dollars",12744.2,11383.2,12002.1,11365.2,20197.2,13628.9,18140.7,31729.7,28666.9,31822.6,47214.9,31074.0,26882.6,35044.2,56270.4,52669.5,55762.4,30117.0,38378.2,21228.2,31452.5,42854.1,38461.2,17368.7,41491.8,68043.1,65469.1
 "96000","Southwest",6,SAGDP2N,32,"325","    Chemical manufacturing ","Millions of current dollars",21128.4,20362.7,16980.3,16516.8,14173.7,17509.5,19330.1,26581.4,29869.2,36848.0,35083.3,31085.5,32275.4,42328.5,41272.7,44922.4,47348.2,47723.2,46985.0,49233.3,48250.3,62694.3,47678.0,46091.9,53964.5,66979.0,69636.3
 "96000","Southwest",6,SAGDP2N,33,"326","    Plastics and rubber products manufacturing ","Millions of current dollars",4673.0,5247.1,5677.6,5573.6,5796.2,5370.1,5174.4,5489.0,5257.7,5647.9,5612.6,5328.5,5553.7,5475.4,5405.6,6137.2,6298.0,6154.8,6997.9,6715.3,6515.0,6540.2,7577.9,6646.8,7168.9,8526.4,9046.1
 "96000","Southwest",6,SAGDP2N,34,"42","  Wholesale trade ","Millions of current dollars",55567.6,61630.5,65906.9,70363.0,69198.5,68224.4,70410.0,80329.4,88389.4,97286.1,106531.5,112908.1,108318.7,117675.9,128212.1,144958.2,151584.7,157770.5,163205.5,161797.5,163935.7,173184.3,184349.7,187579.3,200073.6,235367.1,250489.5
 "96000","Southwest",6,SAGDP2N,35,"44-45","  Retail trade ","Millions of current dollars",60796.4,66963.4,70039.5,73791.7,77308.6,79999.5,83079.3,85012.4,91664.8,97825.9,99128.8,97995.3,97513.7,101233.8,105008.9,112588.3,119353.9,126608.7,134675.1,139360.1,142622.1,148173.5,153406.9,164007.7,191346.4,206617.7,224367.2
 "96000","Southwest",6,SAGDP2N,36,"48-49","  Transportation and warehousing ","Millions of current dollars",30222.8,34432.6,36175.9,38439.0,42180.4,38281.5,39844.0,43940.3,46781.9,51740.1,52867.2,56462.1,52719.8,57716.0,61163.0,68046.5,68755.2,75270.2,82823.5,85162.2,90225.3,95321.1,97660.3,89553.2,107179.9,128675.8,133640.6
 "96000","Southwest",6,SAGDP2N,37,"481","   Air transportation ","Millions of current dollars",8471.6,9012.0,9506.7,9500.6,8762.3,9011.9,9221.4,10143.4,10432.5,11381.9,12168.6,11520.2,11736.2,13063.8,13288.6,14362.6,14374.6,15489.2,18301.8,18550.0,19218.7,19393.4,20885.1,11065.5,16118.5,22440.9,24865.4
 "96000","Southwest",6,SAGDP2N,38,"482","   Rail transportation ","Millions of current dollars",2270.1,2619.1,2669.9,2841.6,2824.9,2681.9,2965.4,3251.0,3727.5,4429.1,4391.7,5063.5,4293.8,4445.1,5045.8,5650.9,5920.2,6316.4,6479.0,5980.8,6307.1,6728.4,6598.4,6095.2,6671.4,7593.9,7676.4
 "96000","Southwest",6,SAGDP2N,39,"483","   Water transportation ","Millions of current dollars",724.1,711.4,684.4,822.8,809.4,659.9,776.9,933.9,865.0,1123.6,950.0,1084.1,1059.8,985.8,934.7,933.0,1364.5,1450.6,1182.4,1016.1,883.8,1107.1,928.1,765.3,1291.7,836.1,1006.8
 "96000","Southwest",6,SAGDP2N,40,"484","   Truck transportation ","Millions of current dollars",7734.8,8951.4,9592.9,10312.3,10315.4,10251.0,10565.3,11403.9,12761.7,14438.4,14723.9,14443.2,13080.3,13763.5,15487.4,17449.0,18835.1,21638.5,22848.7,22166.0,24064.9,26429.1,26859.0,25439.0,30262.4,35868.2,36058.2
 "96000","Southwest",6,SAGDP2N,41,"485","   Transit and ground passenger transportation ","Millions of current dollars",902.0,1048.6,1202.0,1183.7,1215.1,1265.1,1283.4,1276.4,1293.6,1420.6,1527.9,1726.8,1862.0,1959.4,2157.4,2226.1,2246.3,2388.9,2528.8,2362.3,2371.9,2141.1,2014.2,1698.7,1887.0,2294.2,2646.9
 "96000","Southwest",6,SAGDP2N,42,"486","   Pipeline transportation ","Millions of current dollars",2644.4,3862.8,4619.9,4823.9,9043.9,4768.4,4685.3,4603.0,4010.7,4263.5,5378.1,6520.8,5544.7,7971.7,7894.3,10761.5,9086.5,10857.9,12602.2,14493.0,15610.4,15709.5,15699.3,15932.1,16736.8,19102.6,21346.0
 "96000","Southwest",6,SAGDP2N,43,"487-488,492","   Other transportation and support activities ","Millions of current dollars",6012.4,6451.3,6066.2,7007.7,7311.0,7603.7,7846.5,9097.5,10090.4,10774.9,10164.7,11098.5,10277.6,10932.7,11562.4,11754.0,12014.3,12350.1,13633.9,14556.4,15140.8,16404.5,17104.7,19549.4,22527.7,26563.5,25684.8
 "96000","Southwest",6,SAGDP2N,44,"493","   Warehousing and storage ","Millions of current dollars",1463.5,1775.9,1834.0,1946.5,1898.3,2039.7,2499.8,3231.3,3600.5,3908.1,3562.2,5005.0,4865.5,4594.0,4792.5,4909.4,4913.7,4778.6,5246.6,6037.6,6627.6,7408.1,7571.5,9008.1,11684.5,13976.4,14356.1
 "96000","Southwest",6,SAGDP2N,45,"51","  Information ","Millions of current dollars",36729.1,40867.4,42771.7,44314.0,45303.0,48980.0,49962.0,53045.6,54300.1,56928.1,66193.1,69516.8,65177.1,64948.9,64761.5,63707.6,69685.8,69919.2,77102.3,79689.9,85198.1,88583.9,97132.1,98590.2,109775.2,116415.9,120288.4
 "96000","Southwest",6,SAGDP2N,46,"511","   Publishing industries (except Internet) ","Millions of current dollars",5928.4,6450.8,7847.5,7076.5,6828.5,8689.0,9764.1,11491.5,12062.3,10803.7,12546.5,11232.2,10242.6,11024.4,10947.0,11522.9,11995.0,11687.3,11462.7,12275.7,13613.2,14108.3,15527.6,16394.9,20228.5,20107.1,22500.4
 "96000","Southwest",6,SAGDP2N,47,"512","   Motion picture and sound recording industries ","Millions of current dollars",1055.6,1421.2,1891.8,1483.4,1788.0,2048.7,1870.8,1630.2,1625.7,1875.3,2385.9,3032.1,2911.4,3038.7,2740.2,2884.7,2852.0,2685.6,3053.2,3464.4,3291.7,3143.8,3287.4,2642.3,3151.6,3789.9,3957.5
 "96000","Southwest",6,SAGDP2N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Millions of current dollars",25810.8,28519.2,29426.9,32684.6,32489.0,30611.2,30763.9,31425.8,33209.2,35712.0,44595.2,46533.1,42817.3,41114.7,40215.1,39305.0,44496.4,44385.6,50344.5,51226.3,55667.8,59253.9,62999.4,62277.3,65123.3,66590.4,64509.5
 "96000","Southwest",6,SAGDP2N,49,"518-519","   Data processing, hosting, and other information services ","Millions of current dollars",3934.3,4476.1,3605.5,3069.6,4197.5,7631.2,7563.2,8498.1,7402.8,8537.1,6665.4,8719.5,9205.8,9771.1,10859.3,9995.0,10342.3,11160.6,12241.9,12723.5,12625.4,12077.9,15317.7,17275.6,21271.9,25928.5,29321.0
 "96000","Southwest",6,SAGDP2N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Millions of current dollars",135342.1,148608.2,161461.1,173376.7,184408.4,195238.8,203750.3,213697.4,237516.2,251787.0,261096.5,258510.1,260301.7,270817.9,286766.1,309248.7,323337.0,345043.7,358345.0,376031.5,384614.5,416636.3,444088.4,485671.6,538965.0,610388.9,662367.3
 "96000","Southwest",6,SAGDP2N,51,"52","   Finance and insurance ","Millions of current dollars",45965.9,51300.3,54590.5,58739.5,62112.6,64448.6,68359.1,71110.2,78731.5,78639.3,78459.5,72496.8,75987.5,79604.2,84082.2,98497.1,99533.7,109462.9,117338.4,127286.5,123670.4,134608.4,141315.6,148858.0,170031.5,187791.1,194890.1
 "96000","Southwest",6,SAGDP2N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Millions of current dollars",21133.0,23901.2,26750.4,27584.1,29200.1,32208.8,33529.5,32558.3,37367.6,35587.9,35566.1,34809.3,34439.8,34437.4,39090.2,44029.7,43379.5,46288.9,48377.6,52328.0,52841.7,57681.6,61113.2,66455.2,75696.9,84747.0,87130.1
 "96000","Southwest",6,SAGDP2N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Millions of current dollars",5876.1,6265.6,6301.2,7022.1,8865.9,7894.5,7414.0,7719.6,9409.0,10883.2,10290.6,5924.5,10640.1,11032.0,9934.9,14183.4,15918.9,14398.8,14892.5,16993.1,17342.2,19579.8,20120.0,21902.9,26655.1,26685.8,28038.7
 "96000","Southwest",6,SAGDP2N,54,"524","    Insurance carriers and related activities ","Millions of current dollars",18446.2,20486.6,20835.7,23445.1,23346.6,23364.7,27064.7,30201.3,29868.0,30269.8,31754.2,30927.7,30676.5,33627.3,34732.5,36275.2,36603.1,45322.4,52072.1,56232.4,51496.2,57240.4,59938.9,60446.9,60737.1,70307.9,74414.2
 "96000","Southwest",6,SAGDP2N,55,"525","    Funds, trusts, and other financial vehicles ","Millions of current dollars",510.6,646.8,703.3,688.3,700.0,980.7,351.0,631.1,2086.9,1898.4,848.6,835.3,231.0,507.4,324.6,4008.8,3632.2,3452.8,1996.2,1733.0,1990.3,106.6,143.4,53.0,6942.4,6050.4,5307.1
 "96000","Southwest",6,SAGDP2N,56,"53","   Real estate and rental and leasing ","Millions of current dollars",89376.3,97308.0,106870.6,114637.2,122295.8,130790.2,135391.1,142587.1,158784.8,173147.7,182637.0,186013.3,184314.2,191213.7,202683.9,210751.6,223803.3,235580.7,241006.6,248745.0,260944.1,282027.9,302772.8,336813.6,368933.6,422597.8,467477.3
 "96000","Southwest",6,SAGDP2N,57,"531","    Real estate ","Millions of current dollars",77764.5,84788.6,92888.0,99877.6,105949.5,114441.7,119417.6,126540.9,139424.8,147602.9,156521.9,160944.8,162604.2,169697.6,178510.0,186171.4,198344.1,205862.8,213477.9,219102.2,230878.7,249470.7,267897.0,299629.8,326270.6,372293.5,411337.2
 "96000","Southwest",6,SAGDP2N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Millions of current dollars",11611.8,12519.4,13982.6,14759.7,16346.2,16348.5,15973.6,16046.2,19359.9,25544.8,26115.2,25068.5,21709.9,21516.2,24173.9,24580.2,25459.2,29718.0,27528.7,29642.8,30065.4,32557.1,34875.9,37183.8,42663.0,50304.4,56140.1
 "96000","Southwest",6,SAGDP2N,59,"54,55,56","  Professional and business services ","Millions of current dollars",75921.5,83649.6,90043.8,100009.9,106639.4,109744.3,113704.8,124387.2,136821.3,152222.8,167378.6,181844.6,173271.0,180998.2,192162.9,202991.2,214311.0,228913.4,239908.7,242869.9,259325.2,278503.4,299398.5,292495.9,337436.6,387965.4,421545.7
 "96000","Southwest",6,SAGDP2N,60,"54","   Professional, scientific, and technical services ","Millions of current dollars",47977.5,53167.8,56916.9,62690.5,66797.8,69331.1,70533.8,75242.0,81786.6,91015.2,98751.9,109298.4,104041.9,108696.3,115656.3,122659.8,126684.9,132729.2,139935.8,143496.6,150689.5,161971.9,176737.7,170863.2,195164.2,223396.3,244923.3
 "96000","Southwest",6,SAGDP2N,61,"5411","    Legal services ","Millions of current dollars",10149.2,11290.2,11837.2,12636.7,13371.1,13860.1,14884.9,15804.4,16459.3,17342.0,18370.6,20849.8,19009.0,18684.7,19863.7,20263.2,20343.4,21140.6,22554.7,23917.2,24959.2,26316.9,27587.9,27276.8,30705.9,34065.6,36235.4
 "96000","Southwest",6,SAGDP2N,62,"5415","    Computer systems design and related services ","Millions of current dollars",5862.7,7467.2,8322.9,10110.8,10266.5,8939.9,9465.3,10342.7,11845.6,13700.2,15146.5,16302.3,16707.9,17964.2,20187.7,22328.5,24569.0,26075.8,28800.4,30900.9,32887.8,36962.6,42686.3,41528.8,48662.7,57176.7,60880.2
 "96000","Southwest",6,SAGDP2N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Millions of current dollars",31965.6,34410.4,36756.7,39943.0,43160.2,46531.1,46183.5,49094.9,53481.6,59973.0,65234.8,72146.3,68324.9,72047.3,75604.9,80068.1,81772.5,85512.9,88580.7,88678.6,92842.5,98692.4,106463.5,102057.6,115795.7,132153.9,147807.7
 "96000","Southwest",6,SAGDP2N,64,"55","   Management of companies and enterprises ","Millions of current dollars",4340.7,4682.9,4824.5,5531.1,6293.3,6596.6,7270.4,8949.1,10142.8,11584.9,14256.3,15329.4,15120.2,16225.6,17478.1,19501.9,20677.2,24730.4,25738.5,25965.2,29225.7,31428.9,33773.7,33279.6,39161.2,48482.7,52398.7
 "96000","Southwest",6,SAGDP2N,65,"56","   Administrative and support and waste management and remediation services ","Millions of current dollars",23603.3,25798.9,28302.4,31788.3,33548.3,33816.5,35900.6,40196.1,44892.0,49622.8,54370.4,57216.8,54108.9,56076.3,59028.5,60829.6,66949.0,71453.8,74234.4,73408.0,79410.0,85102.7,88887.1,88353.1,103111.1,116086.4,124223.7
 "96000","Southwest",6,SAGDP2N,66,"561","    Administrative and support services ","Millions of current dollars",21737.7,23847.6,26065.5,29456.5,30842.7,30865.2,32718.0,36719.0,41103.8,45703.7,50401.6,52765.9,49396.4,50807.2,54267.6,55868.1,61795.9,65822.1,68332.2,67850.6,73029.9,78130.9,81572.0,80836.9,94513.1,106119.3,113151.7
 "96000","Southwest",6,SAGDP2N,67,"562","    Waste management and remediation services ","Millions of current dollars",1865.6,1951.3,2236.9,2331.8,2705.7,2951.3,3182.6,3477.1,3788.2,3919.1,3968.9,4450.9,4712.6,5269.1,4760.9,4961.4,5153.1,5631.7,5902.2,5557.4,6380.1,6971.8,7315.1,7516.2,8598.0,9967.1,11072.0
 "96000","Southwest",6,SAGDP2N,68,"61,62","  Educational services, health care, and social assistance ","Millions of current dollars",53683.3,56585.0,59581.0,63303.4,69082.9,75491.7,80082.0,85955.4,89108.7,96012.3,101664.0,111638.1,121906.8,128148.8,133575.2,138523.5,142858.5,148122.5,157440.2,166560.1,172981.9,179826.5,189963.9,187259.8,204172.9,221345.1,244554.6
 "96000","Southwest",6,SAGDP2N,69,"61","   Educational services ","Millions of current dollars",4403.3,4681.6,5461.0,6011.3,6487.5,6856.9,7548.6,8573.3,8874.4,9429.0,10053.9,11321.9,13028.2,14168.6,14815.8,15478.5,15735.8,16141.1,16644.4,17879.8,18506.1,19397.8,20937.3,19990.3,21930.4,23928.0,25463.2
 "96000","Southwest",6,SAGDP2N,70,"62","   Health care and social assistance ","Millions of current dollars",49280.0,51903.4,54120.1,57292.1,62595.4,68634.8,72533.4,77382.1,80234.3,86583.2,91610.2,100316.3,108878.6,113980.2,118759.4,123045.1,127122.6,131981.4,140795.8,148680.3,154475.8,160428.7,169026.6,167269.5,182242.5,197417.1,219091.4
 "96000","Southwest",6,SAGDP2N,71,"621","    Ambulatory health care services ","Millions of current dollars",25596.5,26920.2,28025.8,30042.4,32833.5,35888.0,37927.1,41037.8,43982.5,47667.9,50294.8,55070.9,59481.8,62568.1,65933.7,68261.5,70117.1,72545.9,77128.7,82020.4,85286.7,88395.3,93326.4,90240.9,100133.0,109791.5,123353.5
 "96000","Southwest",6,SAGDP2N,72,"622","    Hospitals ","Millions of current dollars",16413.2,17078.7,17567.6,18096.5,19890.7,22113.3,23208.9,24506.3,23820.8,25673.3,27363.3,30322.7,33671.3,34993.2,36288.2,37519.9,38838.5,40286.5,43356.1,44981.6,46793.5,48445.1,50739.4,51991.5,55920.6,57867.2,63044.3
 "96000","Southwest",6,SAGDP2N,73,"623","    Nursing and residential care facilities ","Millions of current dollars",4236.7,4522.2,4783.5,5066.2,5482.1,5919.5,6314.3,6583.6,6780.3,7209.5,7516.9,8106.8,8702.8,9227.7,9493.9,9800.5,10130.8,10547.9,11054.7,11694.2,11931.7,12502.0,13036.1,13361.3,13777.2,15104.5,16453.4
 "96000","Southwest",6,SAGDP2N,74,"624","    Social assistance ","Millions of current dollars",3033.6,3382.4,3743.2,4087.0,4389.1,4714.0,5083.2,5254.3,5650.8,6032.5,6435.1,6815.9,7022.6,7191.2,7043.6,7463.2,8036.2,8601.0,9256.2,9984.2,10463.9,11086.3,11924.8,11675.9,12411.7,14653.9,16240.2
 "96000","Southwest",6,SAGDP2N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Millions of current dollars",29362.6,32100.2,35364.5,38660.2,39197.7,41736.7,43668.2,45987.9,48343.8,53117.6,55343.9,56038.3,56654.0,57862.4,59677.5,64216.7,67469.6,73477.5,80600.8,84332.5,87133.4,90246.4,95656.5,77165.3,98767.0,115318.4,131646.3
