GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "09000","Connecticut",1,SAGDP3N,34,"42","  Wholesale trade ","Thousands of dollars",1578888,1596250,1553333,1553472,1465947,1433956,1512767,1608587,1574694,1603827,1561483,1701745,1600680,1725916,1741997,2036951,2113182,2085495,1954937,1902057,2055529,2221070,2289740,1615465,1959357,2135545,2120948
 "09000","Connecticut",1,SAGDP3N,35,"44-45","  Retail trade ","Thousands of dollars",1458500,1579515,1666808,1664982,1735542,1691601,1734216,1767079,1882844,1712642,1842262,1834047,1735009,1795612,2008935,2526890,2477173,2627707,2589972,2499539,2625900,2901936,3076630,2548598,3382236,3961809,4160546
 "09000","Connecticut",1,SAGDP3N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",111500,129732,137047,148274,101078,118473,109907,111106,126542,124931,140475,136155,123704,103054,142947,167971,164182,176203,192930,208390,185133,188443,204214,-81085,-65026,232575,221034
 "09000","Connecticut",1,SAGDP3N,37,"481","   Air transportation ","Thousands of dollars",35422,45435,52789,64002,31617,60635,45682,68007,73607,69906,72111,70009,65955,57782,72582,77528,71693,83986,98981,105827,79370,87081,93640,-5182,-5521,111735,117777
 "09000","Connecticut",1,SAGDP3N,38,"482","   Rail transportation ","Thousands of dollars",-22163,-16146,-17921,-18979,-18804,-31275,-31210,-42054,-47449,-46662,-41306,-52080,-64445,-80928,-59793,-35620,-33870,-35239,-36262,-32792,-36357,-46309,-42689,-71870,-104666,-61135,-100203
 "09000","Connecticut",1,SAGDP3N,39,"483","   Water transportation ","Thousands of dollars",16842,19491,24113,22522,18613,13945,17443,4781,13445,11881,9191,14122,10448,14549,17777,14515,16993,16923,16602,15194,19230,20405,22571,13559,18925,26233,29314
 "09000","Connecticut",1,SAGDP3N,40,"484","   Truck transportation ","Thousands of dollars",17254,16708,16156,16713,17123,17666,17018,16637,19590,21010,20316,20473,21265,21363,22766,23828,23200,23751,24046,26720,28168,29693,31706,-43040,9114,37684,42894
 "09000","Connecticut",1,SAGDP3N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",26434,27113,28382,30711,25252,27504,27078,26520,27620,27798,28513,28902,34495,34716,33243,32654,31292,29045,30931,31128,31633,30523,29474,5111,-32950,34398,36311
 "09000","Connecticut",1,SAGDP3N,42,"486","   Pipeline transportation ","Thousands of dollars",6564,9415,6490,5586,4242,5948,7726,10020,10930,10889,11261,14917,15599,17871,18963,17776,19288,20176,20102,21320,21295,23316,23965,26716,30232,31632,34990
 "09000","Connecticut",1,SAGDP3N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",24294,20914,20343,20961,18106,18331,18577,18952,19517,20141,29640,29023,28460,26057,26007,26362,25013,25695,26492,28056,28610,29713,30171,-18865,12271,33406,38535
 "09000","Connecticut",1,SAGDP3N,44,"493","   Warehousing and storage ","Thousands of dollars",6852,6801,6696,6757,4929,5720,7594,8244,9283,9968,10750,10790,11928,11644,11399,10928,10572,11867,12038,12937,13183,14021,15376,12485,7568,18622,21416
 "09000","Connecticut",1,SAGDP3N,45,"51","  Information ","Thousands of dollars",625922,744932,729505,711657,712011,691827,719685,727638,736821,671796,696631,698445,725311,726361,738011,829074,881377,893882,969795,946934,891857,896180,899910,555173,528045,593696,638514
 "09000","Connecticut",1,SAGDP3N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",58864,68744,78518,66092,66403,64359,65265,66553,67993,63018,66406,69356,67711,62484,64128,69506,80622,109893,109403,112974,115496,113964,110897,36706,80779,107182,113082
 "09000","Connecticut",1,SAGDP3N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",90484,124936,116799,118470,126807,143161,148842,149550,131237,144174,254689,250913,279973,287391,282409,298403,364019,322946,319743,318590,287681,283215,261830,136632,67907,123346,183788
 "09000","Connecticut",1,SAGDP3N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",454522,530817,510414,499939,491046,457519,478136,483322,508065,434321,342645,347885,342931,339007,352641,418823,405670,427310,505144,477710,443836,445582,465677,382503,328902,280866,259141
 "09000","Connecticut",1,SAGDP3N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",22053,20435,23775,27157,27755,26787,27442,28212,29526,30284,32890,30290,34695,37478,38832,42342,31067,33732,35506,37660,44844,53419,61507,-668,50457,82301,82503
 "09000","Connecticut",1,SAGDP3N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",3396680,3423356,3551536,3713174,3839374,4054099,4360636,4504946,4809980,5095237,5506818,5412606,5708611,5664161,5844735,5928320,6040206,6653391,6796020,7041896,6745821,7361646,6995128,7075170,6713619,7370831,7899973
 "09000","Connecticut",1,SAGDP3N,51,"52","   Finance and insurance ","Thousands of dollars",673098,674981,730293,768854,673967,721738,752195,796754,858067,867430,915518,885700,849716,828806,839603,861354,860411,1140514,1251456,1283745,897569,1404919,878869,1126776,747002,923625,961594
 "09000","Connecticut",1,SAGDP3N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",149355,169367,183961,203824,180701,199331,202753,211345,227645,228914,236868,244816,257036,237685,239694,243372,241946,254693,262365,275904,267844,257949,262202,203269,223249,269494,263159
 "09000","Connecticut",1,SAGDP3N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",93534,113568,132505,144255,120394,126433,133771,143629,164252,153059,169752,165636,165530,170363,173420,150864,123098,121660,125800,131314,129113,130969,139138,63121,106961,142753,153750
 "09000","Connecticut",1,SAGDP3N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",394057,347506,349973,340699,346672,367542,384297,412664,431055,442561,429715,398776,355630,401730,425562,456889,491790,761552,861642,875135,499181,1015998,477062,859294,415460,510949,544236
 "09000","Connecticut",1,SAGDP3N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",36151,44540,63854,80076,26200,28432,31374,29117,35115,42897,79183,76472,71520,19028,927,10229,3577,2609,1648,1391,1431,3,467,1091,1333,428,449
 "09000","Connecticut",1,SAGDP3N,56,"53","   Real estate and rental and leasing ","Thousands of dollars",2723582,2748375,2821244,2944320,3165407,3332360,3608441,3708191,3951914,4227807,4591300,4526906,4858895,4835356,5005131,5066966,5179795,5512878,5544564,5758151,5848252,5956726,6116259,5948394,5966616,6447207,6938379
 "09000","Connecticut",1,SAGDP3N,57,"531","    Real estate ","Thousands of dollars",2666395,2687673,2750098,2861957,3087702,3252197,3525440,3623165,3856754,4108573,4471023,4414212,4748515,4724220,4883566,4915842,5021242,5351500,5383382,5586174,5671283,5739702,5881246,5748806,5759879,6204151,6678073
